,original_prices,original_competitor_prices,original_revenue,optimised_revenue_calculated,model_optimised_prices
36377,2498.89,2551.675359602502,2024.1009,2136.909031721342,2395.0
36378,2552.95,2557.2547768397994,1940.242,2153.877065638467,2395.0
36379,2485.94,2558.840482554352,2063.3302,2153.877065638467,2395.0
36380,2507.04,2414.752907706164,1429.0128,1865.9372817515766,2310.0
36381,2769.04,2690.423779259476,1910.6376,2360.927630974516,2395.0
36382,2703.1,2582.06997288457,1567.7979999999998,2200.4516596517446,2395.0
36383,2701.19,2657.176952408742,1944.8568,2330.058746532796,2395.0
36384,2608.19,2551.003704109284,1747.4873000000002,2136.909031721342,2395.0
36385,2655.27,2672.6651721731387,2124.216,2347.0060671578544,2395.0
36386,2606.29,2493.120594735424,1433.4595000000002,2052.4737646786984,2370.0
36387,2577.37,2515.457687844883,1675.2905,2087.9933144597967,2370.0
36388,2888.4,2805.722692345748,2108.532,2400.830407810525,2395.0
36389,2715.43,2785.290361610724,2308.1155,2455.966095492481,2395.0
36390,2590.46,2489.431320320581,1502.4668,2052.4737646786984,2370.0
36391,2619.54,2691.252804842605,2200.4136,2360.927630974516,2395.0
36392,2560.65,2523.886325354916,1792.455,2086.3264791282922,2370.0
36393,2558.66,2604.914016063347,2072.5146,2271.678624752076,2395.0
36394,2617.66,2691.3895176726805,2225.011,2360.927630974516,2395.0
36395,2858.76,2820.346186113534,2201.2452000000003,2453.773110278303,2395.0
36396,2706.84,2629.776725020484,1786.5144000000005,2313.026562431281,2395.0
36397,2588.88,2608.865366209687,2019.3264,2271.678624752076,2395.0
36398,2785.85,2829.084341667152,2367.9725,2492.539967589529,2395.0
36399,2599.93,2622.817133883977,2053.9447,2313.026562431281,2395.0
36400,3608.62,3494.8186091863,1840.3962,2751.637580056026,3261.58
36401,3411.66,3300.487104825815,1501.1304,1976.3262155147995,3216.58
36402,3510.71,3401.209462192316,1685.1408,2392.184097052323,3216.58
36403,3410.77,3292.6180195349903,1534.8465,1976.3262155147995,3216.58
36404,3604.83,3467.1176729478443,1658.2218,2662.636425215873,3261.58
36405,3763.82,3716.3714599008986,2446.483,3150.9749830347673,3286.58
36406,3429.84,3292.2398807664813,1440.5328,1976.3262155147995,3216.58
36407,3520.89,3472.150235518828,1971.6984,2662.636425215873,3261.58
36408,3516.93,3365.283294224821,1441.9413,2278.0201457519775,3216.58
36409,3483.01,3308.1604031408065,1323.5438,2071.9218477291456,3216.58
36410,3710.07,3656.884567337048,2300.2434000000003,3079.4971116182874,3286.58
36411,3489.14,3456.146350143902,2058.5926,2546.9391968396653,3216.58
36412,3564.16,3423.403404658136,1603.872,2475.7662754427483,3216.58
36413,3462.28,3359.9175513668783,1696.5172,2220.744000690064,3216.58
36414,3495.28,3473.1420621502657,2132.1208,2662.636425215873,3261.58
36415,3527.34,3347.44866262649,1305.1158,2191.9297045694384,3216.58
36416,3450.38,3353.297197478323,1656.1824,2191.9297045694384,3216.58
36417,3361.44,3285.44725841546,1613.4912,1976.3262155147995,3216.58
36418,3678.51,3505.066217024208,1692.1146,2757.96077217896,3261.58
36419,3446.52,3309.5279062169934,1482.0036,2071.9218477291456,3216.58
36420,3352.6,3336.814995526819,1910.982,2117.944919165174,3216.58
36421,3500.67,3509.4053989115523,2240.4288,2786.6971012063887,3261.58
36422,3475.71,3395.03195075539,1737.855,2368.8047301606193,3216.58
36423,3611.75,3502.8750552090883,1841.9925,2757.96077217896,3261.58
36424,3672.79,3682.480635155088,2534.2251,3107.0496664214775,3286.58
36425,3616.8,3495.8063818592736,1844.568,2751.637580056026,3261.58
36426,3646.85,3636.1502166786913,2370.4525,3080.493638709818,3286.58
36427,3495.92,3341.767022359398,1433.3272,2161.031555025102,3216.58
36428,3457.0,3391.7616296415363,1866.78,2368.8047301606193,3216.58
36429,3411.07,3356.910969633021,1807.8671,2220.744000690064,3216.58
36430,3437.1,3390.3292731388265,1924.776,2368.8047301606193,3216.58
36431,3429.17,3360.585625547546,1817.4601,2220.744000690064,3216.58
36432,3649.22,3630.464522453135,2371.993,3080.493638709818,3286.58
36433,3690.2,3644.481505844141,2287.924,3071.9094910920203,3286.58
36434,3461.24,3281.9019910270376,1246.0464,1976.3262155147995,3216.58
36435,3485.38,3413.4747089152493,1812.3976,2430.0112559760787,3216.58
36436,3463.37,3439.9819367230566,2043.3883,2508.9204966102284,3216.58
36437,3545.47,3403.152613550817,1560.0068,2392.184097052323,3216.58
36438,3466.46,3427.9993227327736,1941.2176,2475.7662754427483,3216.58
36439,3551.57,3389.1092655441107,1491.6594,2368.8047301606193,3216.58
36440,3694.59,3657.7683422786586,2364.5376,3094.1624098387842,3286.58
36441,3595.61,3423.114339935032,1438.244,2475.7662754427483,3216.58
36442,3452.7,3274.562678236428,1208.445,1866.775966597422,3216.58
36443,3502.75,3437.4365195912324,1961.54,2493.9206219220705,3216.58
36444,3393.76,3357.0077489766445,1900.5056000000004,2220.744000690064,3216.58
36445,3507.85,3341.416671257756,1403.14,2161.031555025102,3216.58
36446,3706.85,3642.74023628485,2224.11,3071.9094910920203,3286.58
36447,3639.9,3509.363539407645,1747.152,2786.6971012063887,3261.58
36448,3544.94,3384.63506837763,1488.8748,2368.8047301606193,3216.58
36449,3527.03,3384.145947525192,1551.8932000000002,2368.8047301606193,3216.58
36450,3447.1,3466.09427640652,2206.144,2662.636425215873,3261.58
36451,3699.14,3575.211418765459,1960.5442,2910.66122621084,3286.58
36452,3681.21,3545.702767906485,1840.605,2878.4233651296954,3261.58
36453,3899.24,3725.609134152,2027.6048,3123.519469781645,3286.58
36454,3677.24,3623.82606160921,2243.1164,3068.8590208464193,3286.58
36455,3538.37,3422.219461230756,1733.8013,2445.2635877797306,3216.58
36456,3526.37,3416.501457309524,1692.6575999999998,2445.2635877797306,3216.58
36457,3528.43,3509.5130479826685,2117.058,2786.6971012063887,3261.58
36458,3486.53,3329.597684291034,1464.3426,2117.944919165174,3216.58
36459,3386.57,3342.986711627173,1862.6135,2161.031555025102,3216.58
36460,3628.62,3469.3486157216867,1596.5928,2662.636425215873,3261.58
36461,3607.63,3486.8518738627986,1767.7387,2744.1351408197534,3261.58
36462,3479.73,3477.9574820690027,2157.4326,2710.8057644678092,3261.58
36463,3574.69,3583.6859530990173,2323.5485000000003,2932.213423416269,3286.58
36464,3463.77,3356.3725368537644,1662.6096,2220.744000690064,3216.58
36465,3474.82,3325.1628654645656,1459.4244,2117.944919165174,3216.58
36466,3480.86,3492.0609274382523,2297.3676,2751.637580056026,3261.58
36467,3545.97,3366.640863714202,1382.9283,2278.0201457519775,3216.58
36468,3660.98,3637.948166295942,2379.637,3080.493638709818,3286.58
36469,3500.06,3501.809733712223,2275.039,2757.96077217896,3261.58
36470,3486.03,3352.10943412765,1464.1326,2191.9297045694384,3216.58
36471,3396.12,3361.31228974782,1935.7884,2220.744000690064,3216.58
36472,3487.15,3342.203114493632,1499.4745,2161.031555025102,3216.58
36473,3601.25,3417.62180177801,1404.4875,2445.2635877797306,3216.58
36474,3594.28,3576.815594500428,2264.3964,2910.66122621084,3286.58
36475,3649.3,3592.5426424792763,2153.087,2941.6737255021358,3286.58
36476,3512.34,3456.8011577249504,1966.9104,2546.9391968396653,3216.58
36477,3415.47,3359.207571070806,1810.1991,2220.744000690064,3216.58
36478,3557.53,3449.929207491656,1743.1897,2546.9391968396653,3216.58
36479,3502.52,3455.211924516076,2031.4616,2546.9391968396653,3216.58
36480,3537.62,3387.4870859856783,1485.8004,2368.8047301606193,3216.58
36481,3620.62,3486.536613107532,1774.1038,2744.1351408197534,3261.58
36482,3612.68,3472.7832005129835,1697.9596,2662.636425215873,3261.58
36483,3666.77,3609.602103187936,2200.062,3007.684289205119,3286.58
36484,3583.77,3448.5525760660826,1648.5342,2546.9391968396653,3216.58
36485,3487.85,3384.886664722369,1709.0465,2368.8047301606193,3216.58
36486,3461.87,3430.5171862329025,2042.5033,2475.7662754427483,3216.58
36487,3486.95,3406.007814428277,1848.0835,2392.184097052323,3216.58
36488,3684.98,3656.384174138405,2432.0868,3079.4971116182874,3286.58
36489,3681.01,3662.507467841132,2429.4666,3094.1624098387842,3286.58
36490,3384.04,3302.5161658004463,1658.1796,2071.9218477291456,3216.58
36491,3570.12,3463.2233466056814,1785.06,2607.202557939543,3261.58
36492,3433.23,3265.5502168742296,1235.9628,1866.775966597422,3216.58
36493,3480.24,3418.455497235655,1948.9344,2445.2635877797306,3216.58
36494,3451.24,3376.1369877593447,1829.1572,2303.825391792794,3216.58
36495,3873.34,3798.3177756886735,2478.9376,3151.1456194568805,3286.58
36496,3591.42,3429.022803565868,1508.3964,2475.7662754427483,3216.58
36497,3487.46,3417.5058295949298,1813.4792,2445.2635877797306,3216.58
36498,3600.43,3486.8210715100595,1836.2193,2744.1351408197534,3261.58
36499,3525.51,3344.6616670285025,1304.4387000000002,2161.031555025102,3216.58
36500,2752.04,2853.5313804240664,2311.7136,2406.8720944919755,2380.0
36501,2567.08,2692.650606844018,2156.3472,2266.7125626872908,2380.0
36502,2447.13,2671.618282066084,2226.8883,2239.0247530876486,2380.0
36503,2388.19,2543.1982301910407,2053.8434,1958.0894891222886,2370.0
36504,2680.25,2762.5026134727705,2171.0025,2327.4642368941945,2380.0
36505,2835.24,2904.643839127894,2353.2492,2441.557206614589,2380.0
36506,2621.26,2767.029609398988,2254.2836,2327.4642368941945,2380.0
36507,2445.31,2559.6908220319374,2029.6073,2036.5519954839885,2380.0
36508,2480.35,2602.7997229091266,2058.6905,2159.253236731029,2380.0
36509,2609.43,2795.5011191770363,2322.3927,2364.1079199817254,2380.0
36510,2749.49,2970.8308182883115,2529.5308,2503.8930976689276,2380.0
36511,2643.56,2880.646290037152,2432.0752,2417.377504291328,2380.0
36512,2654.58,2785.31695463951,2282.9388,2350.4428716304333,2380.0
36513,2550.7,2761.303466536702,2295.63,2327.4642368941945,2380.0
36514,2478.7,2612.0523003506974,2082.108,2159.253236731029,2380.0
36515,2583.76,2649.3154603437765,1989.4952000000003,2220.1234422528346,2380.0
36516,2458.8,2660.977325252066,2212.92,2217.267721005815,2380.0
36517,2516.86,2575.46541842928,1887.645,2082.834890578603,2380.0
36518,2880.93,3009.031558336763,2535.2184,2518.3342346244253,2380.0
36519,2576.94,2679.092780435602,2138.8602,2253.0936380265744,2380.0
36520,2495.02,2548.3358980195253,1871.265,2019.6902331780361,2380.0
36521,2516.09,2651.64995456868,2113.5156,2220.1234422528346,2380.0
36522,2605.13,2802.947230085372,2344.617,2364.1079199817254,2380.0
36523,2706.17,2835.9530332997324,2327.3062,2381.259846477738,2380.0
36524,2703.21,2917.818263134308,2459.9211,2459.7916747912245,2380.0
36525,2654.22,2787.93569880858,2282.6292,2350.4428716304333,2380.0
36526,2678.27,2888.405706402656,2437.2257,2441.557206614589,2380.0
36527,2663.34,2857.594179858808,2397.0060000000003,2406.8720944919755,2380.0
36528,2564.42,2736.833549871036,2282.3338,2299.9918505481696,2380.0
36529,2506.49,2576.4831324105453,1955.0622,2082.834890578603,2380.0
36530,2605.52,2677.360257235546,2084.416,2239.0247530876486,2380.0
36531,2582.59,2830.0763788932536,2401.8087,2381.259846477738,2380.0
36532,2645.64,2872.849101504748,2433.9888,2417.377504291328,2380.0
36533,2767.62,2846.0312855515376,2297.1246,2406.8720944919755,2380.0
36534,2582.66,2694.15051197149,2143.6078,2266.7125626872908,2380.0
36535,2659.8,2737.845164187996,2154.438,2319.5068609660057,2380.0
36536,2624.79,2875.768034630051,2441.0547,2417.377504291328,2380.0
36537,2585.89,2824.571224010112,2404.8777,2372.169181004863,2380.0
36538,2561.88,2617.143578175029,1972.6476,2173.8638144218235,2380.0
36539,2664.99,2856.341602417237,2425.1409,2406.8720944919755,2380.0
36540,2625.01,2760.001024304508,2257.5086,2327.4642368941945,2380.0
36541,2572.03,2810.892874519306,2366.2676,2372.169181004863,2380.0
36542,2515.12,2737.622681913118,2288.7592,2319.5068609660057,2380.0
36543,2601.17,2853.753415945142,2419.0881000000004,2406.8720944919755,2380.0
36544,2651.18,2835.716205125171,2359.5502,2381.259846477738,2380.0
36545,2624.27,2818.217331763152,2361.843,2372.169181004863,2380.0
36546,2716.27,2970.649377445269,2553.2938,2503.8930976689276,2380.0
36547,2667.32,2852.809174878534,2400.588,2406.8720944919755,2380.0
36548,2609.36,2824.4269860988,2400.6112000000003,2372.169181004863,2380.0
36549,2585.45,2773.105244661197,2326.905,2337.7630105295893,2380.0
36550,2584.52,2688.1203337646284,2145.1516,2253.407238103416,2380.0
36551,2835.56,3057.982733199832,2637.0708,2518.3342346244253,2380.0
36552,2773.63,2847.39613984012,2302.1129,2406.8720944919755,2380.0
36553,2910.66,2990.516935707734,2444.9544,2511.3516756844533,2380.0
36554,2665.66,2861.0511618803566,2425.7506,2406.8720944919755,2380.0
36555,2480.79,2659.265702258041,2207.9031,2217.267721005815,2380.0
36556,2559.79,2792.930176267685,2355.0068,2350.4428716304333,2380.0
36557,2573.85,2663.820334553452,2110.557,2240.9248755303547,2380.0
36558,2646.95,2869.2364491117432,2408.7245,2417.377504291328,2380.0
36559,2620.99,2870.743667525789,2437.5207,2417.377504291328,2380.0
36560,2783.04,2976.3617436430404,2532.5664,2503.8930976689276,2380.0
36561,2686.05,2751.645068526644,2121.9795000000004,2324.18901141487,2380.0
36562,2601.15,2815.732235065646,2393.058,2372.169181004863,2380.0
36563,2493.11,2664.3131240276466,2193.9368,2240.9248755303547,2380.0
36564,2521.19,2713.0510788401884,2269.071,2284.730620580285,2380.0
36565,2528.24,2685.517338862568,2199.5688,2253.407238103416,2380.0
36566,2520.28,2581.0873488231155,1940.6156,2082.834890578603,2380.0
36567,2682.39,2899.7689675788547,2467.7988,2441.557206614589,2380.0
36568,2653.4,2794.06728274924,2308.458,2350.4428716304333,2380.0
36569,2611.48,2728.672159325388,2193.6432,2299.9918505481696,2380.0
36570,2500.45,2743.08650680272,2300.414,2319.5068609660057,2380.0
36571,2593.54,2804.672910417375,2360.1214,2364.1079199817254,2380.0
36572,2540.57,2645.575351071921,2083.2674,2209.6724213794396,2380.0
36573,2601.67,2728.282937932545,2211.4195,2299.9918505481696,2380.0
36574,2591.7,2723.724269503733,2228.862,2292.0928275327433,2380.0
36575,2780.72,2870.904761621491,2307.9976,2417.377504291328,2380.0
36576,2564.76,2767.1936248224697,2333.9316000000003,2327.4642368941945,2380.0
36577,2672.89,2769.7080498182013,2218.4987,2327.4642368941945,2380.0
36578,2554.95,2634.804403429626,2018.4105,2220.1575592241447,2380.0
36579,2484.94,2605.6607347534846,2087.3496,2159.253236731029,2380.0
36580,2675.04,2824.9849943640334,2327.2848,2372.169181004863,2380.0
36581,2718.04,2959.523885280675,2527.7772,2503.8930976689276,2380.0
36582,2817.1,2963.43278142492,2479.048,2511.3516756844533,2380.0
36583,2824.19,3076.941403206292,2654.7386,2518.3342346244253,2380.0
36584,2568.19,2653.8261456560526,2080.2339,2220.1234422528346,2380.0
36585,2641.27,2783.221079334847,2297.9049,2350.4428716304333,2380.0
36586,2573.29,2729.2272699275613,2264.4952,2299.9918505481696,2380.0
36587,2556.37,2637.30824587385,2019.5323,2220.1575592241447,2380.0
36588,2792.4,2893.274395247221,2401.464,2441.557206614589,2380.0
36589,2640.43,2845.3314823960104,2402.7913,2406.8720944919755,2380.0
36590,2596.46,2809.765318823808,2388.7432000000003,2372.169181004863,2380.0
36591,2536.54,2608.3074038534546,1978.5012,2159.253236731029,2380.0
36592,2479.65,2703.058392126763,2256.4815000000003,2270.32904389307,2380.0
36593,2567.66,2628.2648523494054,2002.7748,2200.3422102911572,2380.0
36594,2634.66,2759.220798661382,2239.461,2327.4642368941945,2380.0
36595,2811.76,2895.7774865994584,2389.996,2441.557206614589,2380.0
36596,2622.84,2837.70289887918,2413.0128000000004,2381.259846477738,2380.0
36597,2526.88,2608.0770390568323,1996.2352,2159.253236731029,2380.0
36598,2739.85,2891.621634371186,2438.4665,2441.557206614589,2380.0
36599,2591.93,2795.9678496179376,2332.737,2364.1079199817254,2380.0
36600,3741.04,3794.439645756888,2918.0112,3115.6327169371843,3285.0
36601,3471.08,3494.254850414274,2429.756,2704.013577864249,3265.0
36602,3492.13,3564.166429692545,2619.0975,2836.504667808222,3285.0
36603,3446.19,3403.528522232034,2136.6378,2419.9010354332727,3215.0
36604,3570.25,3532.772727707677,2356.365,2793.0466220368307,3265.0
36605,3871.24,3831.783475782107,2826.0052,3131.5451243905272,3285.0
36606,3559.26,3582.854995818452,2527.0746,2879.9850931405103,3285.0
36607,3526.31,3486.1216686346497,2256.8384,2696.5032717836284,3265.0
36608,3545.35,3596.036465283499,2623.559,2916.6356381546525,3285.0
36609,3481.43,3463.536790819505,2262.9295,2601.249321859901,3265.0
36610,3672.49,3718.3404172758674,2791.0924,3102.8461113408907,3285.0
36611,3730.56,3671.028560206472,2462.1696,3066.1567978267462,3285.0
36612,3693.58,3644.291733521888,2474.6986,3033.711093429452,3285.0
36613,3560.7,3621.28552665744,2706.132,2963.030300238614,3285.0
36614,3518.7,3422.5617105202723,1935.285,2479.08080834575,3265.0
36615,3437.76,3488.1539562787884,2475.1872,2696.5032717836284,3265.0
36616,3539.8,3595.5229610082306,2654.8500000000004,2916.6356381546525,3285.0
36617,3505.86,3405.8061438726245,1893.1644,2423.981246330646,3215.0
36618,3751.93,3661.258035226738,2363.7159,3052.7258554765253,3285.0
36619,3538.94,3497.6686162016126,2264.9216,2704.013577864249,3265.0
36620,3524.02,3445.8467272309804,2008.6914,2509.899842704851,3265.0
36621,3521.09,3474.9359943433165,2147.8649,2663.1389471958228,3265.0
36622,3552.13,3432.7718813170704,1847.1076,2510.0426607541317,3265.0
36623,3677.17,3710.989642502581,2831.4209,3089.4635614086333,3285.0
36624,3733.21,3738.661134319887,2799.9075000000003,3094.2357249351685,3285.0
36625,3747.22,3623.579007274213,2173.3876,3013.6915463891637,3285.0
36626,3738.27,3627.6878607402223,2280.3447,3013.6915463891637,3285.0
36627,3671.34,3674.197979453064,2606.6514,3066.1567978267462,3285.0
36628,3675.42,3702.251150163532,2719.8108,3091.1639346942707,3285.0
36629,3626.49,3636.642904363732,2574.8079,3031.4542585727063,3285.0
36630,3577.52,3462.994921596182,1896.0856,2601.249321859901,3265.0
36631,3678.59,3610.400304857695,2317.5117,2952.546224065754,3285.0
36632,3753.64,3662.956790598038,2364.7932,3052.7258554765253,3285.0
36633,3711.62,3670.2131059769954,2561.0178,3066.1567978267462,3285.0
36634,3600.66,3634.9827574393735,2628.4818,3031.4542585727063,3285.0
36635,3495.8,3396.812296483579,1922.6900000000005,2400.6133634995563,3215.0
36636,3515.79,3422.670846116483,1933.6845,2474.9371416023832,3265.0
36637,3556.89,3607.500580479282,2667.6675,2952.546224065754,3285.0
36638,3564.88,3493.4380397872824,2067.6304,2704.013577864249,3265.0
36639,3698.99,3629.666158410033,2330.3637,3013.6915463891637,3285.0
36640,3657.01,3668.9622107567407,2669.6173,3066.1567978267462,3285.0
36641,3539.03,3417.7580243790494,1840.2956,2479.08080834575,3265.0
36642,3580.12,3493.5778244999115,2076.4696,2704.013577864249,3265.0
36643,3498.17,3535.166711822748,2518.6824,2799.874689908418,3265.0
36644,3617.18,3600.394125119993,2495.8542,2916.6356381546525,3285.0
36645,3588.27,3492.6742316789096,2009.4312,2704.013577864249,3265.0
36646,3735.27,3810.707588158996,2988.2160000000003,3127.512609718192,3285.0
36647,3689.32,3684.059746456547,2693.2036000000003,3065.6069166021175,3285.0
36648,3617.36,3509.572941474866,2061.8952,2739.109861431089,3265.0
36649,3625.45,3600.60974320224,2429.0515,2916.6356381546525,3285.0
36650,3620.52,3638.712161927092,2606.7744,3031.4542585727063,3285.0
36651,3767.56,3731.785255374928,2599.6164,3094.2357249351685,3285.0
36652,3746.63,3640.992886999906,2322.9106,3033.711093429452,3285.0
36653,3815.66,3795.568959093922,2823.5884,3118.469357013532,3285.0
36654,3710.66,3689.259418751003,2671.6752,3076.280421135628,3285.0
36655,3614.79,3590.0198412969494,2385.7614,2886.5673944725904,3285.0
36656,3486.79,3541.8615444979628,2580.2246,2799.874689908418,3265.0
36657,3617.85,3674.0597193298,2785.7445,3066.1567978267462,3285.0
36658,3670.95,3733.810544017505,2826.6315,3094.2357249351685,3285.0
36659,3648.99,3629.9949487229287,2481.3132,3013.6915463891637,3285.0
36660,3654.04,3569.0117409013264,2228.9644,2858.4432570008653,3285.0
36661,3693.05,3662.765218699205,2585.135,3052.7258554765253,3285.0
36662,3571.15,3623.666809482045,2678.3625,3013.6915463891637,3285.0
36663,3569.11,3494.640224126811,2177.1571,2704.013577864249,3265.0
36664,3605.19,3501.4829690370257,2091.0102,2710.343400306556,3265.0
36665,3482.24,3535.341464416436,2576.8576,2799.874689908418,3265.0
36666,3551.28,3444.92747075239,1882.1784,2509.899842704851,3265.0
36667,3768.39,3664.609797455733,2298.7179,3052.7258554765253,3285.0
36668,3824.4,3704.251486547228,2294.64,3089.4635614086333,3285.0
36669,3658.48,3535.422544321541,2012.164,2799.874689908418,3265.0
36670,3600.45,3559.774138358688,2304.288,2836.504667808222,3285.0
36671,3637.54,3608.620241704582,2473.5272,2952.546224065754,3285.0
36672,3582.57,3477.01171377458,2006.2392,2663.1389471958228,3265.0
36673,3515.67,3487.551635213234,2285.1855,2696.5032717836284,3265.0
36674,3655.7,3548.660825062938,2083.749,2830.932306905245,3265.0
36675,3804.72,3740.700898414384,2549.1624,3094.2357249351685,3285.0
36676,3560.76,3459.3451321090647,1994.0256000000004,2601.249321859901,3265.0
36677,3646.89,3665.90875791607,2625.7608,3052.7258554765253,3285.0
36678,3602.95,3595.257698843043,2450.006,2916.6356381546525,3285.0
36679,3576.94,3589.4187355638114,2575.3968,2886.5673944725904,3285.0
36680,3627.04,3520.18928767029,2103.6832,2767.038758598027,3265.0
36681,3635.04,3632.136681220227,2580.8784,3031.4542585727063,3285.0
36682,3620.1,3612.29492376572,2534.07,2952.546224065754,3285.0
36683,3793.19,3673.246717460537,2237.9821,3066.1567978267462,3285.0
36684,3550.19,3478.844638381211,2059.1102,2663.1389471958228,3265.0
36685,3565.27,3454.8254752228413,1925.2458,2547.7099844710765,3265.0
36686,3638.29,3515.3653098498885,1964.6766,2739.109861431089,3265.0
36687,3633.37,3598.4776628166774,2434.3579,2916.6356381546525,3285.0
36688,3837.4,3806.166001065875,2762.928,3118.469357013532,3285.0
36689,3643.43,3610.4715102057226,2441.0981,2952.546224065754,3285.0
36690,3507.46,3448.3956225826114,2104.476,2547.7099844710765,3265.0
36691,3558.54,3602.139730398957,2633.3196,2916.6356381546525,3285.0
36692,3544.65,3528.34106834788,2304.0225,2793.0466220368307,3265.0
36693,3645.66,3665.686846157768,2661.3318,3052.7258554765253,3285.0
36694,3612.66,3586.903847764279,2456.6088,2886.5673944725904,3285.0
36695,3768.76,3701.9773644074185,2562.7568,3091.1639346942707,3285.0
36696,3693.84,3698.550023812261,2696.5032,3091.1639346942707,3285.0
36697,3531.88,3519.655041393793,2366.3596,2767.038758598027,3265.0
36698,3764.85,3668.093075809887,2334.207,3066.1567978267462,3285.0
36699,3546.93,3606.6060755096114,2624.7282,2952.546224065754,3285.0
36700,3744.49,3367.2447196014896,786.3428999999999,2385.4573548183585,3213.45
36701,3484.53,3184.4895894482243,766.5966000000001,1625.1596603778694,3213.45
36702,3479.58,3125.9814424476904,556.7328,1423.6049854079408,3213.45
36703,3544.64,3257.233976559752,850.7135999999999,1878.5447782060855,3213.45
36704,3535.7,3173.091989855758,601.069,1625.1596603778694,3213.45
36705,3707.69,3366.72960654702,926.9225,2385.4573548183585,3213.45
36706,3445.71,3129.1347881228285,654.6849,1423.6049854079408,3213.45
36707,3434.76,3070.162220515588,480.86640000000006,1205.3254217791996,3213.45
36708,3539.8,3246.826010603675,884.95,1804.5005938730646,3213.45
36709,3501.88,3144.2908723692854,560.3008,1499.9166237573365,3213.45
36710,3615.94,3313.1695081027888,976.3038,2186.8959045411575,3213.45
36711,3642.01,3328.912415638932,946.9226,2204.1527445411425,3213.45
36712,3656.03,3275.6809451232707,658.0854,1928.4004798984718,3213.45
36713,3526.15,3149.394453723416,528.9225,1499.9166237573365,3213.45
36714,3480.15,3129.500562405328,591.6255000000001,1427.6832291740884,3213.45
36715,3465.21,3220.894155094627,970.2588,1701.608744558404,3213.45
36716,3477.25,3111.8594257787527,521.5875,1427.6832291740884,3213.45
36717,3562.31,3199.3266952465046,605.5927,1625.1596603778694,3213.45
36718,3781.38,3517.841798965061,1399.1106,2782.3479526810074,3263.45
36719,3530.39,3247.2559776188223,917.9014,1804.5005938730646,3213.45
36720,3474.47,3209.3275775643115,938.1069,1684.5976776554714,3213.45
36721,3444.54,3171.069226104521,861.135,1621.0814166117218,3213.45
36722,3520.58,3250.321649926856,915.3508,1874.4665344399377,3213.45
36723,3704.62,3340.933644669921,815.0164,2247.197453519028,3213.45
36724,3716.66,3471.8989153540465,1375.1642,2652.6648152133216,3263.45
36725,3666.67,3325.371184332498,843.3341,2204.1527445411425,3213.45
36726,3702.72,3433.20324481113,1184.8704,2525.473859110208,3263.45
36727,3621.79,3303.4973181943283,869.2296,2138.1247243175408,3213.45
36728,3566.87,3165.479654907602,463.6931,1560.5038743119508,3213.45
36729,3594.94,3240.044035979314,718.988,1804.5005938730646,3213.45
36730,3541.97,3167.802309389767,566.7152,1560.5038743119508,3213.45
36731,3593.04,3215.313636120523,610.8168000000001,1705.6869883245515,3213.45
36732,3702.09,3386.629480647426,1036.5852000000002,2435.873839258819,3213.45
36733,3701.07,3365.700529144286,925.2675,2385.4573548183585,3213.45
36734,3468.11,3249.535291721202,1144.4763,1878.5447782060855,3213.45
36735,3517.25,3149.288896490133,562.76,1499.9166237573365,3213.45
36736,3605.24,3271.424624687494,793.1528,1928.4004798984718,3213.45
36737,3612.34,3220.8908557387645,577.9744000000001,1705.6869883245515,3213.45
36738,3503.33,3115.6114406825727,455.4329,1427.6832291740884,3213.45
36739,3687.44,3310.287186999383,700.6136,2158.174457383321,3213.45
36740,3643.46,3330.232983952219,947.2996,2204.1527445411425,3213.45
36741,3539.48,3294.534574837984,1026.4492,2038.543870841953,3213.45
36742,3575.57,3171.403064787328,464.8241,1625.1596603778694,3213.45
36743,3613.62,3387.0565988015287,1300.9032,2415.8241061930385,3213.45
36744,3512.63,3178.081292622969,667.3997,1625.1596603778694,3213.45
36745,3598.72,3217.486620961539,575.7952,1705.6869883245515,3213.45
36746,3727.72,3445.971664005743,1192.8704,2525.331108861226,3263.45
36747,3695.77,3315.873624275028,702.1963,2186.8959045411575,3213.45
36748,3549.81,3254.942485649198,887.4525,1878.5447782060855,3213.45
36749,3543.9,3307.5600313515915,1098.609,2138.1247243175408,3213.45
36750,3641.97,3366.87598616822,1092.591,2365.407621752578,3213.45
36751,3827.01,3497.3987176790693,1109.8329,2719.3526920177155,3263.45
36752,3739.08,3416.3176336877755,1046.9424,2494.526705284133,3263.45
36753,3866.11,3456.0085252994445,850.5442,2558.439757133843,3263.45
36754,3629.11,3233.163911334512,580.6576,1792.6754482475792,3213.45
36755,3565.24,3333.9951539761128,1247.8339999999998,2184.103011475362,3213.45
36756,3635.24,3282.74672772103,727.048,2042.6221146081007,3213.45
36757,3542.3,3307.1028525231363,1133.536,2138.1247243175408,3213.45
36758,3525.4,3194.711401147578,705.08,1625.1596603778694,3213.45
36759,3505.44,3110.533095262598,420.6528,1359.7608041547935,3213.45
36760,3752.49,3503.530613743766,1388.4213,2725.679509490716,3263.45
36761,3641.5,3353.4479398873614,1019.62,2258.015803526962,3213.45
36762,3487.6,3091.285551325322,453.388,1363.839047920941,3213.45
36763,3622.56,3244.1985855055223,579.6096,1804.5005938730646,3213.45
36764,3467.64,3074.107245440343,450.7932,1209.4036655453472,3213.45
